respondent_id,h1n1_vaccine,seasonal_vaccine
48085,0.020036549,0.108933552
48086,0.07743183,0.117727761
48087,0.06100304,0.57661081
48088,0.105070407,0.108217235
48089,0.148463362,0.926979554
48090,0.192823464,0.211107756
48091,0.661167698,0.932011874
48092,0.076769387,0.056029864
48093,0.078157523,0.675891102
48094,0.091830419,0.42017201
48095,0.827843178,0.941623035
48096,0.040881584,0.325785854
48097,0.110448103,0.941463037
48098,0.237525931,0.784466574
48099,0.246471137,0.312517234
48100,0.094315205,0.341598396
48101,0.210698921,0.534616481
48102,0.797689764,0.765425339
48103,0.238845389,0.380558341
48104,0.108106103,0.57162585
48105,0.039965989,0.884955107
48106,0.23019837,0.736476216
48107,0.762266842,0.66221532
48108,0.031479496,0.127571229
48109,0.2335524,0.180148375
48110,0.029606888,0.80101888
48111,0.143026394,0.615761046
48112,0.070287026,0.133619423
48113,0.417614335,0.891996887
48114,0.112281917,0.248354173
48115,0.041721353,0.601510484
48116,0.023416772,0.427943367
48117,0.040959115,0.082297294
48118,0.027103269,0.57810266
48119,0.423040334,0.644786924
48120,0.422038819,0.762106739
48121,0.066792352,0.121226589
48122,0.104434633,0.901529318
48123,0.026091745,0.149728642
48124,0.04629216,0.479855624
48125,0.144265677,0.52035538
48126,0.11089432,0.206642273
48127,0.020406863,0.071790086
48128,0.177454568,0.780414912
48129,0.075512438,0.351155664
48130,0.834994613,0.896567127
48131,0.054796974,0.346002846
48132,0.02415394,0.053379736
48133,0.337935798,0.407442491
48134,0.262193758,0.845384352
48135,0.429006332,0.862968983
48136,0.904836818,0.938290042
48137,0.400753996,0.917566916
48138,0.041501163,0.160857797
48139,0.515698747,0.836784408
48140,0.033202722,0.076800046
48141,0.12564006,0.099397454
48142,0.874194326,0.969303037
48143,0.031074814,0.578682088
48144,0.654178856,0.924806292
48145,0.204388029,0.132192854
48146,0.149918503,0.630078403
48147,0.032258561,0.760595548
48148,0.027646135,0.252590792
48149,0.039181942,0.14648488
48150,0.894891238,0.477721304
48151,0.799982035,0.426930926
48152,0.079646723,0.209151148
48153,0.452905081,0.796081404
48154,0.167374188,0.290045217
48155,0.160587915,0.70409366
48156,0.090490861,0.196754766
48157,0.058042429,0.25293586
48158,0.080720369,0.377319396
48159,0.297431042,0.178444252
48160,0.031711735,0.051413292
48161,0.064611943,0.130676166
48162,0.921984758,0.951854315
48163,0.032189179,0.097851946
48164,0.056234726,0.272840553
48165,0.597572928,0.641329828
48166,0.058919743,0.099748206
48167,0.797744156,0.628590911
48168,0.352454969,0.536765086
48169,0.098633627,0.198031004
48170,0.272187758,0.179392278
48171,0.072708612,0.91230854
48172,0.213877668,0.278159228
48173,0.508810625,0.311424887
48174,0.231604909,0.528193359
48175,0.027908961,0.068401139
48176,0.084643095,0.258648499
48177,0.45811385,0.786559702
48178,0.452737538,0.608192464
48179,0.035196251,0.077936777
48180,0.050695242,0.387733773
48181,0.192173375,0.226525393
48182,0.036751479,0.40243518
48183,0.035580112,0.174839324
48184,0.032565333,0.079982394
48185,0.149637581,0.911991459
48186,0.942007682,0.931045139
48187,0.156171757,0.656863513
48188,0.02682258,0.243060897
48189,0.076197704,0.336410858
48190,0.028705818,0.128559129
48191,0.897018645,0.933986547
48192,0.107075951,0.624012448
48193,0.031750745,0.102133894
48194,0.369617227,0.621966011
48195,0.04097914,0.117057176
48196,0.077977643,0.319369764
48197,0.015528106,0.927300349
48198,0.045180771,0.185144956
48199,0.113845513,0.324378286
48200,0.045967289,0.192893125
48201,0.107237436,0.616090246
48202,0.14550615,0.149865649
48203,0.169741126,0.27144439
48204,0.652590357,0.832180414
48205,0.400839401,0.644118709
48206,0.033003315,0.034264305
48207,0.030703544,0.224769168
48208,0.041824977,0.307655208
48209,0.27802058,0.921303859
48210,0.093358845,0.199249256
48211,0.052639848,0.087986523
48212,0.058540353,0.433960208
48213,0.052238613,0.269610636
48214,0.786085221,0.774037317
48215,0.049171375,0.064451695
48216,0.021648842,0.04586268
48217,0.692377799,0.955404883
48218,0.227727438,0.443794626
48219,0.428503016,0.65255366
48220,0.079098452,0.15524782
48221,0.428867606,0.101036886
48222,0.133456793,0.19704899
48223,0.479038143,0.720161634
48224,0.150080962,0.135849528
48225,0.24474247,0.914542421
48226,0.034436364,0.146109472
48227,0.796706527,0.784257359
48228,0.035599236,0.377887312
48229,0.784887389,0.840150137
48230,0.054113575,0.136649442
48231,0.126825907,0.067615543
48232,0.064464116,0.309311055
48233,0.031194691,0.201876408
48234,0.048255884,0.052978279
48235,0.756942782,0.88744199
48236,0.473668344,0.836050234
48237,0.024295744,0.040337273
48238,0.096377141,0.267605079
48239,0.169885855,0.884619782
48240,0.873994203,0.954394058
48241,0.313435879,0.188916964
48242,0.148624884,0.533422651
48243,0.103224411,0.175569755
48244,0.045539149,0.302037633
48245,0.656882337,0.865509122
48246,0.042613084,0.266442655
48247,0.154323944,0.444336212
48248,0.083139687,0.083412899
48249,0.152745788,0.247054892
48250,0.608769459,0.910811577
48251,0.039072927,0.165174858
48252,0.677373925,0.861438688
48253,0.023081844,0.084658372
48254,0.380832818,0.953454283
48255,0.522707894,0.921748215
48256,0.149631917,0.521145887
48257,0.090115369,0.58002037
48258,0.126570192,0.162936068
48259,0.777190898,0.918545545
48260,0.236027495,0.615190525
48261,0.076195082,0.13038401
48262,0.213258791,0.578584918
48263,0.041085706,0.048887894
48264,0.009772434,0.113839875
48265,0.291088451,0.375532917
48266,0.098063171,0.233007717
48267,0.342915461,0.401915979
48268,0.700035891,0.93810771
48269,0.232018061,0.420122403
48270,0.181519015,0.829724797
48271,0.073710015,0.127694274
48272,0.086445873,0.902211451
48273,0.098338849,0.128897983
48274,0.286185212,0.938228837
48275,0.63631365,0.495460065
48276,0.069736598,0.92030843
48277,0.026631836,0.659604853
48278,0.18413037,0.192339003
48279,0.052193081,0.04126451
48280,0.091889915,0.229833681
48281,0.413248853,0.455816528
48282,0.069965518,0.709792797
48283,0.057963207,0.493710052
48284,0.125411367,0.231078203
48285,0.309081324,0.676155007
48286,0.187526933,0.968615352
48287,0.041048232,0.208284699
48288,0.60445604,0.728870654
48289,0.026666295,0.364879654
48290,0.506393849,0.972435063
48291,0.526212127,0.581567578
48292,0.043725083,0.864348062
48293,0.093043188,0.180992156
48294,0.676782966,0.922726038
48295,0.604541275,0.776016774
48296,0.811640857,0.932953107
48297,0.337178402,0.715413014
48298,0.072015607,0.577401197
48299,0.074099028,0.651991479
48300,0.068132914,0.140079654
48301,0.123106433,0.460359965
48302,0.079980324,0.170740655
48303,0.080492093,0.041604296
48304,0.053094598,0.178035312
48305,0.086162975,0.591173626
48306,0.101236011,0.104017016
48307,0.009267396,0.104996776
48308,0.063269291,0.130530795
48309,0.224304158,0.563946795
48310,0.053507404,0.331331027
48311,0.028077754,0.300210061
48312,0.062881214,0.255314545
48313,0.338463829,0.466068944
48314,0.088774394,0.156881027
48315,0.036504636,0.288615425
48316,0.071215775,0.3170073
48317,0.067126539,0.271469239
48318,0.368935319,0.160415373
48319,0.068999564,0.16830385
48320,0.634589801,0.733099678
48321,0.044927744,0.070665861
48322,0.023882817,0.23364112
48323,0.018479288,0.130846948
48324,0.117939988,0.291677738
48325,0.043727583,0.2851968
48326,0.842679991,0.843352929
48327,0.089837934,0.199214492
48328,0.04115832,0.939822574
48329,0.064340349,0.06549321
48330,0.133028197,0.694244356
48331,0.556588821,0.457143491
48332,0.011677902,0.642270563
48333,0.140899639,0.165183091
48334,0.094151298,0.19905311
48335,0.290028546,0.892781789
48336,0.361446587,0.295107211
48337,0.068268329,0.921465962
48338,0.089443344,0.216937131
48339,0.017091697,0.026207933
48340,0.235737957,0.253383132
48341,0.829236935,0.780616467
48342,0.022770429,0.166301325
48343,0.773205112,0.935262866
48344,0.069174869,0.422664114
48345,0.201324139,0.661221131
48346,0.169330012,0.834319189
48347,0.026650204,0.071556772
48348,0.024431207,0.1210959
48349,0.038113092,0.247485437
48350,0.469182678,0.913080258
48351,0.174620092,0.723512577
48352,0.295371538,0.883583086
48353,0.203623335,0.351764872
48354,0.033492685,0.943161762
48355,0.076509237,0.335267644
48356,0.296413293,0.859786696
48357,0.067052704,0.481929558
48358,0.379996947,0.775655073
48359,0.069057208,0.431373954
48360,0.346211904,0.669031755
48361,0.405996145,0.710503792
48362,0.049543528,0.464701731
48363,0.29839965,0.706732409
48364,0.115555761,0.49232918
48365,0.632181317,0.701519176
48366,0.154506712,0.397468158
48367,0.378786901,0.626712821
48368,0.293662939,0.64717389
48369,0.481403722,0.503770071
48370,0.074613848,0.475781258
48371,0.078404754,0.477823047
48372,0.069313912,0.524033093
48373,0.28173165,0.507699315
48374,0.056719574,0.599852458
48375,0.051999381,0.127086368
48376,0.047062574,0.414022262
48377,0.08423079,0.122202265
48378,0.387131105,0.226555369
48379,0.05296602,0.145081988
48380,0.179993213,0.319415418
48381,0.028183385,0.258505251
48382,0.777071508,0.771945123
48383,0.017133552,0.087723172
48384,0.081527067,0.18356149
48385,0.050286016,0.213995656
48386,0.062527784,0.081414139
48387,0.070039694,0.142013398
48388,0.038045354,0.152904086
48389,0.128967301,0.449390102
48390,0.041948702,0.081493247
48391,0.018389577,0.676218166
48392,0.104492836,0.383235052
48393,0.519295529,0.749014431
48394,0.59948884,0.799043942
48395,0.146158444,0.628537249
48396,0.889880822,0.941475685
48397,0.731740332,0.759607635
48398,0.037223355,0.31212158
48399,0.335966227,0.946127075
48400,0.125591974,0.656167635
48401,0.042898106,0.941143092
48402,0.426620919,0.72921139
48403,0.04250749,0.048580119
48404,0.021642034,0.120321729
48405,0.192206432,0.326067075
48406,0.618471516,0.121927332
48407,0.034560653,0.569844114
48408,0.051153428,0.045253919
48409,0.03876886,0.465366198
48410,0.316944543,0.454171443
48411,0.06102249,0.096488158
48412,0.070188853,0.222643794
48413,0.031401462,0.852518148
48414,0.056709294,0.220915437
48415,0.720734412,0.918671726
48416,0.025806947,0.89680998
48417,0.093340366,0.174234226
48418,0.133297979,0.760183824
48419,0.382738941,0.691802829
48420,0.104317219,0.164673425
48421,0.116268145,0.649608597
48422,0.328715369,0.914460117
48423,0.218425007,0.766290784
48424,0.039635488,0.483679403
48425,0.081422734,0.328761365
48426,0.072555763,0.236591914
48427,0.039366484,0.090203616
48428,0.05062075,0.326084131
48429,0.12051053,0.268257264
48430,0.016640141,0.714206727
48431,0.057615415,0.67308718
48432,0.120561843,0.227309755
48433,0.029129433,0.194687041
48434,0.939097959,0.981027443
48435,0.455121316,0.463762753
48436,0.050563808,0.593106026
48437,0.47279576,0.476005135
48438,0.178336843,0.811106724
48439,0.009722525,0.378483096
48440,0.298865691,0.928963378
48441,0.063924908,0.149608539
48442,0.395190843,0.891990314
48443,0.111873255,0.925200502
48444,0.246411917,0.898979398
48445,0.032521983,0.871783554
48446,0.065286598,0.592050711
48447,0.103490605,0.612668812
48448,0.01629613,0.183976186
48449,0.565986093,0.529122215
48450,0.040979901,0.054199816
48451,0.676118417,0.783894654
48452,0.074135454,0.466777648
48453,0.024482285,0.936470717
48454,0.531026138,0.667868587
48455,0.099286299,0.126020108
48456,0.069227995,0.220554681
48457,0.103874647,0.586566239
48458,0.38232048,0.860804572
48459,0.089214442,0.232086986
48460,0.007967682,0.147548925
48461,0.131553666,0.187720807
48462,0.067767794,0.758084755
48463,0.124021049,0.559396375
48464,0.020400746,0.046671822
48465,0.06462378,0.460986104
48466,0.013243597,0.311914269
48467,0.084283795,0.874520415
48468,0.034430843,0.808784706
48469,0.246437553,0.494480965
48470,0.153092302,0.40315201
48471,0.332752475,0.616133903
48472,0.176995149,0.532997588
48473,0.768340703,0.954832885
48474,0.054696989,0.14071595
48475,0.39269417,0.42818272
48476,0.114848756,0.680184897
48477,0.702169798,0.816377072
48478,0.06592713,0.046891567
48479,0.103413324,0.552894362
48480,0.052644992,0.055346223
48481,0.101365503,0.182456255
48482,0.052890286,0.542878483
48483,0.556882898,0.886041084
48484,0.042467785,0.36006441
48485,0.896424367,0.89807618
48486,0.160041541,0.5704111
48487,0.04777734,0.169832396
48488,0.041705966,0.18740672
48489,0.356961812,0.433291252
48490,0.232254442,0.939868612
48491,0.441164525,0.749997941
48492,0.712109178,0.939755305
48493,0.024896921,0.233679847
48494,0.072711033,0.107436779
48495,0.018737444,0.808390511
48496,0.023264553,0.040261742
48497,0.258317613,0.968717544
48498,0.0252397,0.051555213
48499,0.044253291,0.899532606
48500,0.196795993,0.697310491
48501,0.154762997,0.266426816
48502,0.026186743,0.574209225
48503,0.154606503,0.193466559
48504,0.069718112,0.17426758
48505,0.045493263,0.146659658
48506,0.658505231,0.764432139
48507,0.073856281,0.156595861
48508,0.518673998,0.83113473
48509,0.210549031,0.796077117
48510,0.367014711,0.669075061
48511,0.18186787,0.285910093
48512,0.078486329,0.258059152
48513,0.035623112,0.309058119
48514,0.01768985,0.717091034
48515,0.082595059,0.745935701
48516,0.041708914,0.538726005
48517,0.101928375,0.945315474
48518,0.10576274,0.201697318
48519,0.100713576,0.888757581
48520,0.156072313,0.418552358
48521,0.039613159,0.808888727
48522,0.22879296,0.311135142
48523,0.054895616,0.82277435
48524,0.748575562,0.705849995
48525,0.290844764,0.133942874
48526,0.56811425,0.873226351
48527,0.171929988,0.40930133
48528,0.054511125,0.53585179
48529,0.206485714,0.934655646
48530,0.204618263,0.528405207
48531,0.406665632,0.879602378
48532,0.037727225,0.769312215
48533,0.333781162,0.530014975
48534,0.060824718,0.221897673
48535,0.047026965,0.094344402
48536,0.640213598,0.498671032
48537,0.094040697,0.106586628
48538,0.072364364,0.227460194
48539,0.077495145,0.104204942
48540,0.07249789,0.599618957
48541,0.020123059,0.031332496
48542,0.060828195,0.341568896
48543,0.080359189,0.200648175
48544,0.036827432,0.080645293
48545,0.36277567,0.43716887
48546,0.057962489,0.499191515
48547,0.0576787,0.532672969
48548,0.117585687,0.208591418
48549,0.292262691,0.920308615
48550,0.085153407,0.959139161
48551,0.079797412,0.581901469
48552,0.33023534,0.745616686
48553,0.058565738,0.689120042
48554,0.036071809,0.316877373
48555,0.082849388,0.56295498
48556,0.01816552,0.174081894
48557,0.425595147,0.764226085
48558,0.092097637,0.236649578
48559,0.044461901,0.348019802
48560,0.659344052,0.835027871
48561,0.193043719,0.936766906
48562,0.038793077,0.158120905
48563,0.176012664,0.374630286
48564,0.0472464,0.148294543
48565,0.140926507,0.558131947
48566,0.103733285,0.42432402
48567,0.201354529,0.26016922
48568,0.050657346,0.138878527
48569,0.067806932,0.089026364
48570,0.1483967,0.681141584
48571,0.503208118,0.579409233
48572,0.345143724,0.790393719
48573,0.030258617,0.222507249
48574,0.462394282,0.413856595
48575,0.061277706,0.138555413
48576,0.014273953,0.105026183
48577,0.230377452,0.656247789
48578,0.962869654,0.977391372
48579,0.362794172,0.782353549
48580,0.046421314,0.290073417
48581,0.300534641,0.899171215
48582,0.082490215,0.931560203
48583,0.073903591,0.37531362
48584,0.360328873,0.767334637
48585,0.045484479,0.698447316
48586,0.373671751,0.553884554
48587,0.087244144,0.841542969
48588,0.109170817,0.705278932
48589,0.54668041,0.564827945
48590,0.056758099,0.17986057
48591,0.033763337,0.100937088
48592,0.500908115,0.808163786
48593,0.223197685,0.411405271
48594,0.178164439,0.937049842
48595,0.108496668,0.195586149
48596,0.054438827,0.501867073
48597,0.059449444,0.814415134
48598,0.042149825,0.493138871
48599,0.406369529,0.837139995
48600,0.396053822,0.947212396
48601,0.029918168,0.481103252
48602,0.676475878,0.743384778
48603,0.052129209,0.510136215
48604,0.719302294,0.756779059
48605,0.025344992,0.025915236
48606,0.709116334,0.90436532
48607,0.273572335,0.637812904
48608,0.017215869,0.111520807
48609,0.124439164,0.878166832
48610,0.110993129,0.617385343
48611,0.728512645,0.518410171
48612,0.274683813,0.94175596
48613,0.239661505,0.461489957
48614,0.130978623,0.162051984
48615,0.117965596,0.109843987
48616,0.802410973,0.830170025
48617,0.867039262,0.958320312
48618,0.085104992,0.668044007
48619,0.279401589,0.157750713
48620,0.801935394,0.824873282
48621,0.157908011,0.283439542
48622,0.109100388,0.454756576
48623,0.162523751,0.356596116
48624,0.113973296,0.143618441
48625,0.077039295,0.268884456
48626,0.056892435,0.073645776
48627,0.132355261,0.402090367
48628,0.130627337,0.276283542
48629,0.064461938,0.081402082
48630,0.074730968,0.125893381
48631,0.121311811,0.688826565
48632,0.100501482,0.059070563
48633,0.02984412,0.027621118
48634,0.029324864,0.230199518
48635,0.018357745,0.437825465
48636,0.014245065,0.156266051
48637,0.829822339,0.83147382
48638,0.021151226,0.109614423
48639,0.047756651,0.184661134
48640,0.119678433,0.369348167
48641,0.659545016,0.77004856
48642,0.208245787,0.16986906
48643,0.678736674,0.915222846
48644,0.268568507,0.379401566
48645,0.175547732,0.95854794
48646,0.177529726,0.570393467
48647,0.006322125,0.020793831
48648,0.288077862,0.276455415
48649,0.028601917,0.619076801
48650,0.439616098,0.832870908
48651,0.137456653,0.425305557
48652,0.587688902,0.89516639
48653,0.036885621,0.079361814
48654,0.074919855,0.2272422
48655,0.029109039,0.110639701
48656,0.593925393,0.867677988
48657,0.068237726,0.798626207
48658,0.088922355,0.642911597
48659,0.065011985,0.306064023
48660,0.033977283,0.113525434
48661,0.036946124,0.790756597
48662,0.109331218,0.954636899
48663,0.527121895,0.799787988
48664,0.030397101,0.203705225
48665,0.03226087,0.429882344
48666,0.028230991,0.672125645
48667,0.041559361,0.034992172
48668,0.044959682,0.070933374
48669,0.185365101,0.581803887
48670,0.232366171,0.303117187
48671,0.092641381,0.5794966
48672,0.254260507,0.341984776
48673,0.032964317,0.427714713
48674,0.37174542,0.617345541
48675,0.17948214,0.061327492
48676,0.325882472,0.055674544
48677,0.146668605,0.882566507
48678,0.04418462,0.354056102
48679,0.695631669,0.912523209
48680,0.327859918,0.374644585
48681,0.080985207,0.667745111
48682,0.071174431,0.185695487
48683,0.065706928,0.460224182
48684,0.016442048,0.081129356
48685,0.055063245,0.076280576
48686,0.028905825,0.9238116
48687,0.73845373,0.937662985
48688,0.099979038,0.604497885
48689,0.029022208,0.341178618
48690,0.252175389,0.314716989
48691,0.213338848,0.960603732
48692,0.172384858,0.913331186
48693,0.278184783,0.289469829
48694,0.220991748,0.976810563
48695,0.047112558,0.458476299
48696,0.025007354,0.214969179
48697,0.362217231,0.857005207
48698,0.223951592,0.257118945
48699,0.235584776,0.844015672
48700,0.373854848,0.929802371
48701,0.460209323,0.449818829
48702,0.019542618,0.014125563
48703,0.730856018,0.688071281
48704,0.177870126,0.2336518
48705,0.051923555,0.460147253
48706,0.17128156,0.476925066
48707,0.021443469,0.05984651
48708,0.405385092,0.29640341
48709,0.05817881,0.962734135
48710,0.173422771,0.258558013
48711,0.068106393,0.818712925
48712,0.179765666,0.322802679
48713,0.217904274,0.301028196
48714,0.446184736,0.636092664
48715,0.146025655,0.207461491
48716,0.327691587,0.674426051
48717,0.660097713,0.845439313
48718,0.223942798,0.8644634
48719,0.390322344,0.760131781
48720,0.026931675,0.634759728
48721,0.948311979,0.976402715
48722,0.862180887,0.891412663
48723,0.026678661,0.138163658
48724,0.01567054,0.032715419
48725,0.048331169,0.17111441
48726,0.77454027,0.616391006
48727,0.103129633,0.230517405
48728,0.60419457,0.770592669
48729,0.133900214,0.271033457
48730,0.366378702,0.532876927
48731,0.080358624,0.250872436
48732,0.738312139,0.776224668
48733,0.172546524,0.637441619
48734,0.030062327,0.043528524
48735,0.449365533,0.640168234
48736,0.041058663,0.088037606
48737,0.306161452,0.649822774
48738,0.036056587,0.126159119
48739,0.056447575,0.80098103
48740,0.044579646,0.895889366
48741,0.0777291,0.0781016
48742,0.036584241,0.093082099
48743,0.016201348,0.078778139
48744,0.014956245,0.032648581
48745,0.192276912,0.377585326
48746,0.063135255,0.224789552
48747,0.057129125,0.198974799
48748,0.034240724,0.451837123
48749,0.923397493,0.94863375
48750,0.041763835,0.426062025
48751,0.064322995,0.879069535
48752,0.044033871,0.769651835
48753,0.057736501,0.134526453
48754,0.033508098,0.22184025
48755,0.499179339,0.674454631
48756,0.304264538,0.400023014
48757,0.021684052,0.064018828
48758,0.680470353,0.848429819
48759,0.10449229,0.152280417
48760,0.077652543,0.836398503
48761,0.451319415,0.667324812
48762,0.839607802,0.810472295
48763,0.32717008,0.814858147
48764,0.052273723,0.097895946
48765,0.899971999,0.963547735
48766,0.500915731,0.581814749
48767,0.171866159,0.335892184
48768,0.055173235,0.728752257
48769,0.035346206,0.291928459
48770,0.042827747,0.457843665
48771,0.041244811,0.701122131
48772,0.774023169,0.697626063
48773,0.019269402,0.073045284
48774,0.085804254,0.172799617
48775,0.709910963,0.894406488
48776,0.03527279,0.161815484
48777,0.830565133,0.910949049
48778,0.019549315,0.185531952
48779,0.142821345,0.885924919
48780,0.058335906,0.08599511
48781,0.071635869,0.560605208
48782,0.037289562,0.939630846
48783,0.013226138,0.022116096
48784,0.13059389,0.46384959
48785,0.296854207,0.840356781
48786,0.035600954,0.205891433
48787,0.09309967,0.165312195
48788,0.04536325,0.238044127
48789,0.018665675,0.062152271
48790,0.135217788,0.965335625
48791,0.246636823,0.504774969
48792,0.038864926,0.249360284
48793,0.028462988,0.107846866
48794,0.05863762,0.897313275
48795,0.57685349,0.827355633
48796,0.057542246,0.075768229
48797,0.343940615,0.318086429
48798,0.091125854,0.760464861
48799,0.032423026,0.211053638
48800,0.023526099,0.760839997
48801,0.110389509,0.9579853
48802,0.040213579,0.136909057
48803,0.022039556,0.075899427
48804,0.211402802,0.220870921
48805,0.430506227,0.580463789
48806,0.119331385,0.461755735
48807,0.041744611,0.537394001
48808,0.849788081,0.792611449
48809,0.026584314,0.086057017
48810,0.199041313,0.720671013
48811,0.359626784,0.884466517
48812,0.07139114,0.085537983
48813,0.112128874,0.147575938
48814,0.769076735,0.875780243
48815,0.339097363,0.384352786
48816,0.084651466,0.610577327
48817,0.39873472,0.225714058
48818,0.713508306,0.870633059
48819,0.189138144,0.951615986
48820,0.082890757,0.167878412
48821,0.027560094,0.931815902
48822,0.040453234,0.174379425
48823,0.859250228,0.882963127
48824,0.728427127,0.15668598
48825,0.013776869,0.431495048
48826,0.215655147,0.615376838
48827,0.096629815,0.063035122
48828,0.049586607,0.084995261
48829,0.08829502,0.348902119
48830,0.333270354,0.63174718
48831,0.243824366,0.865463186
48832,0.084306338,0.361888279
48833,0.120969825,0.254801416
48834,0.255884388,0.184678693
48835,0.033829777,0.249729324
48836,0.029330138,0.679330828
48837,0.042474612,0.34806964
48838,0.686347136,0.589379062
48839,0.09908998,0.556779564
48840,0.196585848,0.157946033
48841,0.060925614,0.322955236
48842,0.071948184,0.029086913
48843,0.256192513,0.237066172
48844,0.885041113,0.647571389
48845,0.154313058,0.434035692
48846,0.156429537,0.786149089
48847,0.082651653,0.467337037
48848,0.120349273,0.790796198
48849,0.106247455,0.340115191
48850,0.074357464,0.396748013
48851,0.379748218,0.381391791
48852,0.038110466,0.627138277
48853,0.100628705,0.364418056
48854,0.488008973,0.841600713
48855,0.180026502,0.114562824
48856,0.081506595,0.838835783
48857,0.126934132,0.258433968
48858,0.630813043,0.696618154
48859,0.049837405,0.645856072
48860,0.050727421,0.729462823
48861,0.009668642,0.068841503
48862,0.390393655,0.670781455
48863,0.374320764,0.806906526
48864,0.112833962,0.46200553
48865,0.123024998,0.358190048
48866,0.025794757,0.2066037
48867,0.027263085,0.075853817
48868,0.175503368,0.892538121
48869,0.09408558,0.316648554
48870,0.102978564,0.34424597
48871,0.041000026,0.326675139
48872,0.661127576,0.854985702
48873,0.232912943,0.425931223
48874,0.053040101,0.132997092
48875,0.061550038,0.111917758
48876,0.016404304,0.102802499
48877,0.04004178,0.209886407
48878,0.077282603,0.210672603
48879,0.685199017,0.88772517
48880,0.072878931,0.592620601
48881,0.10618117,0.197744593
48882,0.447533696,0.616591583
48883,0.508894624,0.667757444
48884,0.031182157,0.114261035
48885,0.034297676,0.760078095
48886,0.776207305,0.804573732
48887,0.178548993,0.643433136
48888,0.086538036,0.216426976
48889,0.139779732,0.353305045
48890,0.044549454,0.241147806
48891,0.055182733,0.291746713
48892,0.126218125,0.69600502
48893,0.518853351,0.528120457
48894,0.409121496,0.769372894
48895,0.056468506,0.385393994
48896,0.891795399,0.9067085
48897,0.112186722,0.623584113
48898,0.174349997,0.960901471
48899,0.037062385,0.188208769
48900,0.422010453,0.60356233
48901,0.124269135,0.488772204
48902,0.09048028,0.171862097
48903,0.443662969,0.641421629
48904,0.332040091,0.229887342
48905,0.912131055,0.879342717
48906,0.012512654,0.044684009
48907,0.680331749,0.837252216
48908,0.105348362,0.833551564
48909,0.037732969,0.773833846
48910,0.046228979,0.10617214
48911,0.057263042,0.932318274
48912,0.211036435,0.398641961
48913,0.124493519,0.726836312
48914,0.011788276,0.149656268
48915,0.128600551,0.536204589
48916,0.293779857,0.857293617
48917,0.039969126,0.127363921
48918,0.098915868,0.74715758
48919,0.145022089,0.508978357
48920,0.058457013,0.113457848
48921,0.780298583,0.70688559
48922,0.02084464,0.266578595
48923,0.036001477,0.110004046
48924,0.091419324,0.302902184
48925,0.091744328,0.115545481
48926,0.343579184,0.849533371
48927,0.16350961,0.515345669
48928,0.302829934,0.402372304
48929,0.58027585,0.805630655
48930,0.362460927,0.167112644
48931,0.031755957,0.20076737
48932,0.022405273,0.042568331
48933,0.872949326,0.944192524
48934,0.056906772,0.068303287
48935,0.083132732,0.337530749
48936,0.121944043,0.405808475
48937,0.050746564,0.17927346
48938,0.116736438,0.743762567
48939,0.087532993,0.195876921
48940,0.082736859,0.077104729
48941,0.10972956,0.105976763
48942,0.035826511,0.146348692
48943,0.084661845,0.856493081
48944,0.318810365,0.537418856
48945,0.502718536,0.466247074
48946,0.421425125,0.79664542
48947,0.470315824,0.81497939
48948,0.381238362,0.839919436
48949,0.10023084,0.142349697
48950,0.038050464,0.091207096
48951,0.035508598,0.053162158
48952,0.017498374,0.048580482
48953,0.027191824,0.455694418
48954,0.344154932,0.09800282
48955,0.063505432,0.218502123
48956,0.19000388,0.765023609
48957,0.199432202,0.44826234
48958,0.01054896,0.017791106
48959,0.047361679,0.109278152
48960,0.216839405,0.73646148
48961,0.031679292,0.054152682
48962,0.043570649,0.146159712
48963,0.023708196,0.925780701
48964,0.060622175,0.664482996
48965,0.138589731,0.921629876
48966,0.147381377,0.127862849
48967,0.81064503,0.817248954
48968,0.855863319,0.919037091
48969,0.014931209,0.168541333
48970,0.685726434,0.884553424
48971,0.045472352,0.852517428
48972,0.175402541,0.206404047
48973,0.092077773,0.41842592
48974,0.016233449,0.027508997
48975,0.340991938,0.784712722
48976,0.202906444,0.429508586
48977,0.065665358,0.645015468
48978,0.0779395,0.06582199
48979,0.149108861,0.164084692
48980,0.085943704,0.113502761
48981,0.373558448,0.395456614
48982,0.11026323,0.937400756
48983,0.069682047,0.898683816
48984,0.908747936,0.639833998
48985,0.100740344,0.242918385
48986,0.848422474,0.800359456
48987,0.037254078,0.059989952
48988,0.023580266,0.073780077
48989,0.233011578,0.292497991
48990,0.020243854,0.016122466
48991,0.091908117,0.238102767
48992,0.193097768,0.739059832
48993,0.582571648,0.846876751
48994,0.078919565,0.216151336
48995,0.152591949,0.721643391
48996,0.035868405,0.197458538
48997,0.064232943,0.74245019
48998,0.037259991,0.213444335
48999,0.202044845,0.493302675
49000,0.452159871,0.963583088
49001,0.513727096,0.870487547
49002,0.136154631,0.92523546
49003,0.018849922,0.079125596
49004,0.112535079,0.601768333
49005,0.096642785,0.159903406
49006,0.282271649,0.361463918
49007,0.01594663,0.10237504
49008,0.032013248,0.159082226
49009,0.239368718,0.882044166
49010,0.034657925,0.208803297
49011,0.089479764,0.19276697
49012,0.152210481,0.674086857
49013,0.059211989,0.789904712
49014,0.206224246,0.31273226
49015,0.310153242,0.418052591
